,title,release_date,vote_average,popularity,genres,production_budget,worldwide_gross,studio,profit,release_year,release_month,year_month
104,Buried,2010-09-24,6.6,10.888,Drama,1987650,21270290,LGF,8647495.0,2010,9,2010-09
104,Buried,2010-09-24,6.6,10.888,Mystery,1987650,21270290,LGF,8647495.0,2010,9,2010-09
104,Buried,2010-09-24,6.6,10.888,Thriller,1987650,21270290,LGF,8647495.0,2010,9,2010-09
105,Buried,2010-09-24,6.6,10.888,Documentary,1987650,21270290,LGF,8647495.0,2010,9,2010-09
106,Buried,2010-09-24,6.6,10.888,Thriller,1987650,21270290,LGF,8647495.0,2010,9,2010-09
107,Gulliver's Travels,2010-12-25,5.1,10.768,Adventure,112000000,232017848,Fox,4008924.0,2010,12,2010-12
107,Gulliver's Travels,2010-12-25,5.1,10.768,Comedy,112000000,232017848,Fox,4008924.0,2010,12,2010-12
107,Gulliver's Travels,2010-12-25,5.1,10.768,Family,112000000,232017848,Fox,4008924.0,2010,12,2010-12
108,Legend of the Guardians: The Owls of Ga'Hoole,2010-09-24,6.6,10.754,Action,100000000,139716717,WB,-30141641.5,2010,9,2010-09
108,Legend of the Guardians: The Owls of Ga'Hoole,2010-09-24,6.6,10.754,Adventure,100000000,139716717,WB,-30141641.5,2010,9,2010-09
108,Legend of the Guardians: The Owls of Ga'Hoole,2010-09-24,6.6,10.754,Animation,100000000,139716717,WB,-30141641.5,2010,9,2010-09
109,The Spy Next Door,2010-01-15,5.7,10.746,Action,28000000,46752858,LGF,-4623571.0,2010,1,2010-01
109,The Spy Next Door,2010-01-15,5.7,10.746,Comedy,28000000,46752858,LGF,-4623571.0,2010,1,2010-01
109,The Spy Next Door,2010-01-15,5.7,10.746,Family,28000000,46752858,LGF,-4623571.0,2010,1,2010-01
110,Morning Glory,2010-11-10,6.3,10.595,Comedy,40000000,59795070,Par.,-10102465.0,2010,11,2010-11
110,Morning Glory,2010-11-10,6.3,10.595,Drama,40000000,59795070,Par.,-10102465.0,2010,11,2010-11
110,Morning Glory,2010-11-10,6.3,10.595,Romance,40000000,59795070,Par.,-10102465.0,2010,11,2010-11
112,Cats & Dogs: The Revenge of Kitty Galore,2010-07-30,4.9,10.544,Action,85000000,113026383,WB,-28486808.5,2010,7,2010-07
112,Cats & Dogs: The Revenge of Kitty Galore,2010-07-30,4.9,10.544,Comedy,85000000,113026383,WB,-28486808.5,2010,7,2010-07
112,Cats & Dogs: The Revenge of Kitty Galore,2010-07-30,4.9,10.544,Family,85000000,113026383,WB,-28486808.5,2010,7,2010-07
113,The Fighter,2010-12-17,7.3,10.395,Biography,11000000,129262388,Par.,53631194.0,2010,12,2010-12
113,The Fighter,2010-12-17,7.3,10.395,Drama,11000000,129262388,Par.,53631194.0,2010,12,2010-12
113,The Fighter,2010-12-17,7.3,10.395,Sport,11000000,129262388,Par.,53631194.0,2010,12,2010-12
114,The Tourist,2010-12-10,6.1,10.307,Action,100000000,278731369,Sony,39365684.5,2010,12,2010-12
114,The Tourist,2010-12-10,6.1,10.307,Adventure,100000000,278731369,Sony,39365684.5,2010,12,2010-12
114,The Tourist,2010-12-10,6.1,10.307,Thriller,100000000,278731369,Sony,39365684.5,2010,12,2010-12
115,Killers,2010-06-04,5.8,10.221,Action,75000000,95572749,LGF,-27213625.5,2010,6,2010-06
115,Killers,2010-06-04,5.8,10.221,Comedy,75000000,95572749,LGF,-27213625.5,2010,6,2010-06
115,Killers,2010-06-04,5.8,10.221,Romance,75000000,95572749,LGF,-27213625.5,2010,6,2010-06
116,Killers,2010-06-04,5.8,10.221,Action,75000000,95572749,LGF,-27213625.5,2010,6,2010-06
116,Killers,2010-06-04,5.8,10.221,Crime,75000000,95572749,LGF,-27213625.5,2010,6,2010-06
116,Killers,2010-06-04,5.8,10.221,Drama,75000000,95572749,LGF,-27213625.5,2010,6,2010-06
117,You Again,2010-09-24,6.2,10.208,Comedy,20000000,32838945,BV,-3580527.5,2010,9,2010-09
117,You Again,2010-09-24,6.2,10.208,Family,20000000,32838945,BV,-3580527.5,2010,9,2010-09
117,You Again,2010-09-24,6.2,10.208,Romance,20000000,32838945,BV,-3580527.5,2010,9,2010-09
118,Devil,2010-09-17,5.9,10.203,Horror,10000000,63354114,Uni.,21677057.0,2010,9,2010-09
118,Devil,2010-09-17,5.9,10.203,Mystery,10000000,63354114,Uni.,21677057.0,2010,9,2010-09
118,Devil,2010-09-17,5.9,10.203,Thriller,10000000,63354114,Uni.,21677057.0,2010,9,2010-09
119,Devil,2010-09-17,5.9,10.203,Drama,10000000,63354114,Uni.,21677057.0,2010,9,2010-09
120,The Losers,2010-04-23,6.2,10.202,Action,25000000,29863840,WB,-10068080.0,2010,4,2010-04
120,The Losers,2010-04-23,6.2,10.202,Adventure,25000000,29863840,WB,-10068080.0,2010,4,2010-04
120,The Losers,2010-04-23,6.2,10.202,Crime,25000000,29863840,WB,-10068080.0,2010,4,2010-04
121,The Losers,2010-04-23,6.2,10.202,Drama,25000000,29863840,WB,-10068080.0,2010,4,2010-04
122,Animal Kingdom,2010-08-13,6.8,10.188,Crime,4200000,8078683,SPC,-160658.5,2010,8,2010-08
122,Animal Kingdom,2010-08-13,6.8,10.188,Drama,4200000,8078683,SPC,-160658.5,2010,8,2010-08
123,Animal Kingdom,2010-08-13,6.8,10.188,Drama,4200000,8078683,SPC,-160658.5,2010,8,2010-08
123,Animal Kingdom,2010-08-13,6.8,10.188,Fantasy,4200000,8078683,SPC,-160658.5,2010,8,2010-08
123,Animal Kingdom,2010-08-13,6.8,10.188,Horror,4200000,8078683,SPC,-160658.5,2010,8,2010-08
124,Monsters,2010-10-29,6.2,10.175,Drama,500000,5639730,Magn.,2319865.0,2010,10,2010-10
124,Monsters,2010-10-29,6.2,10.175,Sci-Fi,500000,5639730,Magn.,2319865.0,2010,10,2010-10
124,Monsters,2010-10-29,6.2,10.175,Thriller,500000,5639730,Magn.,2319865.0,2010,10,2010-10
125,Monsters,2010-10-29,6.2,10.175,Documentary,500000,5639730,Magn.,2319865.0,2010,10,2010-10
125,Monsters,2010-10-29,6.2,10.175,Drama,500000,5639730,Magn.,2319865.0,2010,10,2010-10
125,Monsters,2010-10-29,6.2,10.175,History,500000,5639730,Magn.,2319865.0,2010,10,2010-10
126,Monsters,2010-10-29,6.2,10.175,Horror,500000,5639730,Magn.,2319865.0,2010,10,2010-10
128,Monsters,2010-10-29,6.2,10.175,Drama,500000,5639730,Magn.,2319865.0,2010,10,2010-10
128,Monsters,2010-10-29,6.2,10.175,Thriller,500000,5639730,Magn.,2319865.0,2010,10,2010-10
129,Monsters,2015-10-28,7.4,1.122,Drama,500000,5639730,Magn.,2319865.0,2015,10,2015-10
129,Monsters,2015-10-28,7.4,1.122,Sci-Fi,500000,5639730,Magn.,2319865.0,2015,10,2015-10
129,Monsters,2015-10-28,7.4,1.122,Thriller,500000,5639730,Magn.,2319865.0,2015,10,2015-10
130,Monsters,2015-10-28,7.4,1.122,Documentary,500000,5639730,Magn.,2319865.0,2015,10,2015-10
130,Monsters,2015-10-28,7.4,1.122,Drama,500000,5639730,Magn.,2319865.0,2015,10,2015-10
130,Monsters,2015-10-28,7.4,1.122,History,500000,5639730,Magn.,2319865.0,2015,10,2015-10
131,Monsters,2015-10-28,7.4,1.122,Horror,500000,5639730,Magn.,2319865.0,2015,10,2015-10
133,Monsters,2015-10-28,7.4,1.122,Drama,500000,5639730,Magn.,2319865.0,2015,10,2015-10
133,Monsters,2015-10-28,7.4,1.122,Thriller,500000,5639730,Magn.,2319865.0,2015,10,2015-10
134,Hot Tub Time Machine,2010-03-26,6.0,10.15,Comedy,36000000,65967750,MGM,-3016125.0,2010,3,2010-03
134,Hot Tub Time Machine,2010-03-26,6.0,10.15,Sci-Fi,36000000,65967750,MGM,-3016125.0,2010,3,2010-03
135,Never Let Me Go,2010-09-15,6.8,10.012,Drama,15000000,11173718,FoxS,-9413141.0,2010,9,2010-09
135,Never Let Me Go,2010-09-15,6.8,10.012,Romance,15000000,11173718,FoxS,-9413141.0,2010,9,2010-09
135,Never Let Me Go,2010-09-15,6.8,10.012,Sci-Fi,15000000,11173718,FoxS,-9413141.0,2010,9,2010-09
136,Never Let Me Go,2010-09-15,6.8,10.012,Drama,15000000,11173718,FoxS,-9413141.0,2010,9,2010-09
137,It's Kind of a Funny Story,2010-10-08,7.0,10.01,Comedy,8000000,6632950,Focus,-4683525.0,2010,10,2010-10
137,It's Kind of a Funny Story,2010-10-08,7.0,10.01,Drama,8000000,6632950,Focus,-4683525.0,2010,10,2010-10
137,It's Kind of a Funny Story,2010-10-08,7.0,10.01,Romance,8000000,6632950,Focus,-4683525.0,2010,10,2010-10
138,Eat Pray Love,2010-08-12,6.0,9.991,Drama,60000000,206598789,Sony,43299394.5,2010,8,2010-08
138,Eat Pray Love,2010-08-12,6.0,9.991,Romance,60000000,206598789,Sony,43299394.5,2010,8,2010-08
139,Sex and the City 2,2010-05-27,5.9,9.986,Comedy,95000000,294680778,WB (NL),52340389.0,2010,5,2010-05
139,Sex and the City 2,2010-05-27,5.9,9.986,Drama,95000000,294680778,WB (NL),52340389.0,2010,5,2010-05
139,Sex and the City 2,2010-05-27,5.9,9.986,Romance,95000000,294680778,WB (NL),52340389.0,2010,5,2010-05
140,Four Lions,2010-11-05,7.0,9.968,Comedy,3750000,2436111,Drft.,-2531944.5,2010,11,2010-11
140,Four Lions,2010-11-05,7.0,9.968,Crime,3750000,2436111,Drft.,-2531944.5,2010,11,2010-11
140,Four Lions,2010-11-05,7.0,9.968,Drama,3750000,2436111,Drft.,-2531944.5,2010,11,2010-11
141,The Bounty Hunter,2010-03-19,5.7,9.861,Action,45000000,135808837,Sony,22904418.5,2010,3,2010-03
141,The Bounty Hunter,2010-03-19,5.7,9.861,Comedy,45000000,135808837,Sony,22904418.5,2010,3,2010-03
141,The Bounty Hunter,2010-03-19,5.7,9.861,Romance,45000000,135808837,Sony,22904418.5,2010,3,2010-03
143,Winter's Bone,2010-06-11,6.9,9.824,Drama,2000000,16131551,RAtt.,6065775.5,2010,6,2010-06
143,Winter's Bone,2010-06-11,6.9,9.824,Mystery,2000000,16131551,RAtt.,6065775.5,2010,6,2010-06
144,My Soul to Take,2010-10-08,5.4,9.808,Horror,25000000,16727470,Uni.,-16636265.0,2010,10,2010-10
144,My Soul to Take,2010-10-08,5.4,9.808,Mystery,25000000,16727470,Uni.,-16636265.0,2010,10,2010-10
144,My Soul to Take,2010-10-08,5.4,9.808,Thriller,25000000,16727470,Uni.,-16636265.0,2010,10,2010-10
145,Flipped,2010-08-06,7.4,9.781,Comedy,14000000,4289993,WB,-11855003.5,2010,8,2010-08
145,Flipped,2010-08-06,7.4,9.781,Drama,14000000,4289993,WB,-11855003.5,2010,8,2010-08
145,Flipped,2010-08-06,7.4,9.781,Romance,14000000,4289993,WB,-11855003.5,2010,8,2010-08
146,Flipped,2010-08-06,7.4,9.781,Drama,14000000,4289993,WB,-11855003.5,2010,8,2010-08
146,Flipped,2010-08-06,7.4,9.781,Thriller,14000000,4289993,WB,-11855003.5,2010,8,2010-08
147,Flipped,2015-12-15,7.0,0.962,Comedy,14000000,4289993,WB,-11855003.5,2015,12,2015-12
147,Flipped,2015-12-15,7.0,0.962,Drama,14000000,4289993,WB,-11855003.5,2015,12,2015-12
147,Flipped,2015-12-15,7.0,0.962,Romance,14000000,4289993,WB,-11855003.5,2015,12,2015-12
148,Flipped,2015-12-15,7.0,0.962,Drama,14000000,4289993,WB,-11855003.5,2015,12,2015-12
148,Flipped,2015-12-15,7.0,0.962,Thriller,14000000,4289993,WB,-11855003.5,2015,12,2015-12
149,Let Me In,2010-10-01,6.7,9.716,Drama,20000000,28270399,Over.,-5864800.5,2010,10,2010-10
149,Let Me In,2010-10-01,6.7,9.716,Fantasy,20000000,28270399,Over.,-5864800.5,2010,10,2010-10
149,Let Me In,2010-10-01,6.7,9.716,Horror,20000000,28270399,Over.,-5864800.5,2010,10,2010-10
150,Let Me In,2010-10-01,6.7,9.716,Horror,20000000,28270399,Over.,-5864800.5,2010,10,2010-10
151,Let Me In,2016-06-20,7.0,0.675,Drama,20000000,28270399,Over.,-5864800.5,2016,6,2016-06
151,Let Me In,2016-06-20,7.0,0.675,Fantasy,20000000,28270399,Over.,-5864800.5,2016,6,2016-06
151,Let Me In,2016-06-20,7.0,0.675,Horror,20000000,28270399,Over.,-5864800.5,2016,6,2016-06
152,Let Me In,2016-06-20,7.0,0.675,Horror,20000000,28270399,Over.,-5864800.5,2016,6,2016-06
153,Frozen,2010-02-05,5.8,9.678,Adventure,150000000,1272469910,BV,486234955.0,2010,2,2010-02
153,Frozen,2010-02-05,5.8,9.678,Drama,150000000,1272469910,BV,486234955.0,2010,2,2010-02
153,Frozen,2010-02-05,5.8,9.678,Sport,150000000,1272469910,BV,486234955.0,2010,2,2010-02
154,Frozen,2010-02-05,5.8,9.678,Fantasy,150000000,1272469910,BV,486234955.0,2010,2,2010-02
154,Frozen,2010-02-05,5.8,9.678,Romance,150000000,1272469910,BV,486234955.0,2010,2,2010-02
155,Frozen,2010-02-05,5.8,9.678,Adventure,150000000,1272469910,BV,486234955.0,2010,2,2010-02
155,Frozen,2010-02-05,5.8,9.678,Animation,150000000,1272469910,BV,486234955.0,2010,2,2010-02
155,Frozen,2010-02-05,5.8,9.678,Comedy,150000000,1272469910,BV,486234955.0,2010,2,2010-02
156,Frozen,2013-11-27,7.3,26.183,Adventure,150000000,1272469910,BV,486234955.0,2013,11,2013-11
156,Frozen,2013-11-27,7.3,26.183,Drama,150000000,1272469910,BV,486234955.0,2013,11,2013-11
156,Frozen,2013-11-27,7.3,26.183,Sport,150000000,1272469910,BV,486234955.0,2013,11,2013-11
157,Frozen,2013-11-27,7.3,26.183,Fantasy,150000000,1272469910,BV,486234955.0,2013,11,2013-11
157,Frozen,2013-11-27,7.3,26.183,Romance,150000000,1272469910,BV,486234955.0,2013,11,2013-11
158,Frozen,2013-11-27,7.3,26.183,Adventure,150000000,1272469910,BV,486234955.0,2013,11,2013-11
158,Frozen,2013-11-27,7.3,26.183,Animation,150000000,1272469910,BV,486234955.0,2013,11,2013-11
158,Frozen,2013-11-27,7.3,26.183,Comedy,150000000,1272469910,BV,486234955.0,2013,11,2013-11
160,Inside Job,2010-10-08,7.8,9.514,Crime,2000000,7799257,SPC,1899628.5,2010,10,2010-10
160,Inside Job,2010-10-08,7.8,9.514,Documentary,2000000,7799257,SPC,1899628.5,2010,10,2010-10
161,Charlie St. Cloud,2010-05-01,6.9,9.454,Drama,44000000,48478084,Uni.,-19760958.0,2010,5,2010-05
161,Charlie St. Cloud,2010-05-01,6.9,9.454,Fantasy,44000000,48478084,Uni.,-19760958.0,2010,5,2010-05
161,Charlie St. Cloud,2010-05-01,6.9,9.454,Romance,44000000,48478084,Uni.,-19760958.0,2010,5,2010-05
162,Furry Vengeance,2010-04-02,4.6,9.45,Comedy,35000000,39340177,Sum.,-15329911.5,2010,4,2010-04
162,Furry Vengeance,2010-04-02,4.6,9.45,Family,35000000,39340177,Sum.,-15329911.5,2010,4,2010-04
163,Casino Jack,2010-12-17,6.1,9.432,Biography,12500000,2272186,ATO,-11363907.0,2010,12,2010-12
163,Casino Jack,2010-12-17,6.1,9.432,Comedy,12500000,2272186,ATO,-11363907.0,2010,12,2010-12
163,Casino Jack,2010-12-17,6.1,9.432,Crime,12500000,2272186,ATO,-11363907.0,2010,12,2010-12
165,Another Year,2010-12-29,7.0,9.394,Comedy,8000000,20005613,SPC,2002806.5,2010,12,2010-12
165,Another Year,2010-12-29,7.0,9.394,Drama,8000000,20005613,SPC,2002806.5,2010,12,2010-12
166,Another Year,2010-12-29,7.0,9.394,Drama,8000000,20005613,SPC,2002806.5,2010,12,2010-12
166,Another Year,2010-12-29,7.0,9.394,Romance,8000000,20005613,SPC,2002806.5,2010,12,2010-12
167,Another Year,2010-12-29,7.0,9.394,Documentary,8000000,20005613,SPC,2002806.5,2010,12,2010-12
168,Another Year,2014-03-08,6.3,1.004,Comedy,8000000,20005613,SPC,2002806.5,2014,3,2014-03
168,Another Year,2014-03-08,6.3,1.004,Drama,8000000,20005613,SPC,2002806.5,2014,3,2014-03
169,Another Year,2014-03-08,6.3,1.004,Drama,8000000,20005613,SPC,2002806.5,2014,3,2014-03
169,Another Year,2014-03-08,6.3,1.004,Romance,8000000,20005613,SPC,2002806.5,2014,3,2014-03
170,Another Year,2014-03-08,6.3,1.004,Documentary,8000000,20005613,SPC,2002806.5,2014,3,2014-03
171,Letters to Juliet,2010-05-14,6.9,9.394,Adventure,30000000,82148538,Sum.,11074269.0,2010,5,2010-05
171,Letters to Juliet,2010-05-14,6.9,9.394,Comedy,30000000,82148538,Sum.,11074269.0,2010,5,2010-05
171,Letters to Juliet,2010-05-14,6.9,9.394,Drama,30000000,82148538,Sum.,11074269.0,2010,5,2010-05
172,Rabbit Hole,2010-12-16,6.8,9.389,Drama,5000000,6205034,LGF,-1897483.0,2010,12,2010-12
173,Wild Target,2010-10-29,6.4,9.355,Action,8000000,5314194,Free,-5342903.0,2010,10,2010-10
173,Wild Target,2010-10-29,6.4,9.355,Comedy,8000000,5314194,Free,-5342903.0,2010,10,2010-10
173,Wild Target,2010-10-29,6.4,9.355,Crime,8000000,5314194,Free,-5342903.0,2010,10,2010-10
174,The Last Exorcism,2010-08-27,5.6,9.35,Drama,1800000,70165900,LGF,33282950.0,2010,8,2010-08
174,The Last Exorcism,2010-08-27,5.6,9.35,Horror,1800000,70165900,LGF,33282950.0,2010,8,2010-08
174,The Last Exorcism,2010-08-27,5.6,9.35,Thriller,1800000,70165900,LGF,33282950.0,2010,8,2010-08
175,The Last Song,2010-03-31,7.2,9.237,Drama,20000000,92678948,BV,26339474.0,2010,3,2010-03
175,The Last Song,2010-03-31,7.2,9.237,Music,20000000,92678948,BV,26339474.0,2010,3,2010-03
175,The Last Song,2010-03-31,7.2,9.237,Romance,20000000,92678948,BV,26339474.0,2010,3,2010-03
176,Yogi Bear,2010-12-17,5.3,9.096,Adventure,80000000,204774690,WB,22387345.0,2010,12,2010-12
176,Yogi Bear,2010-12-17,5.3,9.096,Animation,80000000,204774690,WB,22387345.0,2010,12,2010-12
176,Yogi Bear,2010-12-17,5.3,9.096,Comedy,80000000,204774690,WB,22387345.0,2010,12,2010-12
178,Secretariat,2010-10-08,7.0,9.059,Biography,35000000,60376247,BV,-4811876.5,2010,10,2010-10
178,Secretariat,2010-10-08,7.0,9.059,Drama,35000000,60376247,BV,-4811876.5,2010,10,2010-10
178,Secretariat,2010-10-08,7.0,9.059,Family,35000000,60376247,BV,-4811876.5,2010,10,2010-10
179,The American,2010-09-01,5.8,9.042,Crime,20000000,67950723,Focus,13975361.5,2010,9,2010-09
179,The American,2010-09-01,5.8,9.042,Drama,20000000,67950723,Focus,13975361.5,2010,9,2010-09
179,The American,2010-09-01,5.8,9.042,Thriller,20000000,67950723,Focus,13975361.5,2010,9,2010-09
180,Blue Valentine,2010-12-29,6.9,8.994,Drama,1000000,16566240,Wein.,7283120.0,2010,12,2010-12
180,Blue Valentine,2010-12-29,6.9,8.994,Romance,1000000,16566240,Wein.,7283120.0,2010,12,2010-12
181,Blue Valentine,2010-12-29,6.9,8.994,Drama,1000000,16566240,Wein.,7283120.0,2010,12,2010-12
181,Blue Valentine,2010-12-29,6.9,8.994,Romance,1000000,16566240,Wein.,7283120.0,2010,12,2010-12
182,Vampires Suck,2010-08-18,4.1,8.992,Comedy,20000000,81424988,Fox,20712494.0,2010,8,2010-08
183,Takers,2010-08-26,6.2,8.969,Action,32000000,70587268,SGem,3293634.0,2010,8,2010-08
183,Takers,2010-08-26,6.2,8.969,Crime,32000000,70587268,SGem,3293634.0,2010,8,2010-08
183,Takers,2010-08-26,6.2,8.969,Thriller,32000000,70587268,SGem,3293634.0,2010,8,2010-08
184,Skyline,2010-11-12,4.8,8.847,Action,10000000,68264973,Uni.,24132486.5,2010,11,2010-11
184,Skyline,2010-11-12,4.8,8.847,Sci-Fi,10000000,68264973,Uni.,24132486.5,2010,11,2010-11
184,Skyline,2010-11-12,4.8,8.847,Thriller,10000000,68264973,Uni.,24132486.5,2010,11,2010-11
185,Cop Out,2010-02-26,5.4,8.82,Action,37000000,55909910,WB,-9045045.0,2010,2,2010-02
185,Cop Out,2010-02-26,5.4,8.82,Comedy,37000000,55909910,WB,-9045045.0,2010,2,2010-02
185,Cop Out,2010-02-26,5.4,8.82,Crime,37000000,55909910,WB,-9045045.0,2010,2,2010-02
186,Chloe,2010-03-26,5.9,8.807,Drama,13000000,11831131,SPC,-7084434.5,2010,3,2010-03
186,Chloe,2010-03-26,5.9,8.807,Music,13000000,11831131,SPC,-7084434.5,2010,3,2010-03
186,Chloe,2010-03-26,5.9,8.807,Romance,13000000,11831131,SPC,-7084434.5,2010,3,2010-03
187,Chloe,2010-03-26,5.9,8.807,Documentary,13000000,11831131,SPC,-7084434.5,2010,3,2010-03
187,Chloe,2010-03-26,5.9,8.807,Family,13000000,11831131,SPC,-7084434.5,2010,3,2010-03
188,Stake Land,2010-10-01,6.2,8.799,Drama,4000000,679482,IFC,-3660259.0,2010,10,2010-10
188,Stake Land,2010-10-01,6.2,8.799,Horror,4000000,679482,IFC,-3660259.0,2010,10,2010-10
188,Stake Land,2010-10-01,6.2,8.799,Sci-Fi,4000000,679482,IFC,-3660259.0,2010,10,2010-10
189,Burlesque,2010-11-23,7.1,8.676,Drama,55000000,90552675,SGem,-9723662.5,2010,11,2010-11
189,Burlesque,2010-11-23,7.1,8.676,Music,55000000,90552675,SGem,-9723662.5,2010,11,2010-11
189,Burlesque,2010-11-23,7.1,8.676,Musical,55000000,90552675,SGem,-9723662.5,2010,11,2010-11
190,Burlesque,2010-11-23,7.1,8.676,Drama,55000000,90552675,SGem,-9723662.5,2010,11,2010-11
191,Marmaduke,2010-06-04,5.1,8.487,Comedy,50000000,89895930,Fox,-5052035.0,2010,6,2010-06
191,Marmaduke,2010-06-04,5.1,8.487,Family,50000000,89895930,Fox,-5052035.0,2010,6,2010-06
192,Get Him to the Greek,2010-06-04,5.9,8.485,Adventure,40000000,91455875,Uni.,5727937.5,2010,6,2010-06
192,Get Him to the Greek,2010-06-04,5.9,8.485,Comedy,40000000,91455875,Uni.,5727937.5,2010,6,2010-06
192,Get Him to the Greek,2010-06-04,5.9,8.485,Music,40000000,91455875,Uni.,5727937.5,2010,6,2010-06
193,The Kids Are All Right,2010-07-09,6.6,8.426,Comedy,4000000,36275469,Focus,14137734.5,2010,7,2010-07
193,The Kids Are All Right,2010-07-09,6.6,8.426,Drama,4000000,36275469,Focus,14137734.5,2010,7,2010-07
193,The Kids Are All Right,2010-07-09,6.6,8.426,Romance,4000000,36275469,Focus,14137734.5,2010,7,2010-07
194,Don't Be Afraid of the Dark,2010-11-06,5.5,8.405,Fantasy,25000000,39126427,FD,-5436786.5,2010,11,2010-11
194,Don't Be Afraid of the Dark,2010-11-06,5.5,8.405,Horror,25000000,39126427,FD,-5436786.5,2010,11,2010-11
194,Don't Be Afraid of the Dark,2010-11-06,5.5,8.405,Thriller,25000000,39126427,FD,-5436786.5,2010,11,2010-11
195,Stone,2010-10-22,5.2,8.401,Drama,22000000,4065020,Over.,-19967490.0,2010,10,2010-10
195,Stone,2010-10-22,5.2,8.401,Thriller,22000000,4065020,Over.,-19967490.0,2010,10,2010-10
196,Stone,2010-10-22,5.2,8.401,Crime,22000000,4065020,Over.,-19967490.0,2010,10,2010-10
196,Stone,2010-10-22,5.2,8.401,Drama,22000000,4065020,Over.,-19967490.0,2010,10,2010-10
196,Stone,2010-10-22,5.2,8.401,Thriller,22000000,4065020,Over.,-19967490.0,2010,10,2010-10
197,Stone,2010-10-22,5.2,8.401,Action,22000000,4065020,Over.,-19967490.0,2010,10,2010-10
197,Stone,2010-10-22,5.2,8.401,Sci-Fi,22000000,4065020,Over.,-19967490.0,2010,10,2010-10
198,Stone,2012-06-06,4.9,2.84,Drama,22000000,4065020,Over.,-19967490.0,2012,6,2012-06
198,Stone,2012-06-06,4.9,2.84,Thriller,22000000,4065020,Over.,-19967490.0,2012,6,2012-06
199,Stone,2012-06-06,4.9,2.84,Crime,22000000,4065020,Over.,-19967490.0,2012,6,2012-06
199,Stone,2012-06-06,4.9,2.84,Drama,22000000,4065020,Over.,-19967490.0,2012,6,2012-06
199,Stone,2012-06-06,4.9,2.84,Thriller,22000000,4065020,Over.,-19967490.0,2012,6,2012-06
200,Stone,2012-06-06,4.9,2.84,Action,22000000,4065020,Over.,-19967490.0,2012,6,2012-06
200,Stone,2012-06-06,4.9,2.84,Sci-Fi,22000000,4065020,Over.,-19967490.0,2012,6,2012-06
201,Welcome to the Rileys,2010-10-29,6.5,8.348,Drama,10000000,355919,Gold.,-9822040.5,2010,10,2010-10
202,Rubber,2010-09-01,5.9,8.319,Comedy,500000,680914,Magn.,-159543.0,2010,9,2010-09
202,Rubber,2010-09-01,5.9,8.319,Fantasy,500000,680914,Magn.,-159543.0,2010,9,2010-09
202,Rubber,2010-09-01,5.9,8.319,Horror,500000,680914,Magn.,-159543.0,2010,9,2010-09
203,Rubber,2010-09-01,5.9,8.319,Comedy,500000,680914,Magn.,-159543.0,2010,9,2010-09
203,Rubber,2010-09-01,5.9,8.319,Fantasy,500000,680914,Magn.,-159543.0,2010,9,2010-09
203,Rubber,2010-09-01,5.9,8.319,Horror,500000,680914,Magn.,-159543.0,2010,9,2010-09
204,Going the Distance,2010-09-03,6.0,8.281,Comedy,32000000,43603990,WB (NL),-10198005.0,2010,9,2010-09
204,Going the Distance,2010-09-03,6.0,8.281,Romance,32000000,43603990,WB (NL),-10198005.0,2010,9,2010-09
205,Going the Distance,2010-09-03,6.0,8.281,Comedy,32000000,43603990,WB (NL),-10198005.0,2010,9,2010-09
207,The Warrior's Way,2010-12-03,6.1,8.259,Action,42000000,8514325,Rela.,-37742837.5,2010,12,2010-12
207,The Warrior's Way,2010-12-03,6.1,8.259,Fantasy,42000000,8514325,Rela.,-37742837.5,2010,12,2010-12
207,The Warrior's Way,2010-12-03,6.1,8.259,Western,42000000,8514325,Rela.,-37742837.5,2010,12,2010-12
